"id","tweet_id","candidate","name","tweet_created","tweet_location","user_timezone","retweet_count","text"
"24651","ID708044630437265408","Marco Rubio","NA","03/10/2016 16:39","null","none","240","RT @marcorubio: Get ready Hialeah: come rally w/ me tonight before the next #GOPDebate! Space is limited, RSVP now: https://t.co/FlA1DB4H3S"
"24652","ID708003952713932801","Donald Trump","Johnna Beuerlein","03/10/2016 13:57","null","none","82","RT @immigrant4trump: Florida Vote For Trump ""March 15"" #FLPrimary #FloridaPrimary #Trump2016 #GOPDebate #AlwaysTrump Watch Video: https://t"
"24653","ID708101732656664577","Donald Trump","Sam Fowler","03/10/2016 20:26","Chicago Illinois","Central Time (US & Canada)","0","#gopdebate Trump will be good unless attacked."
"24654","ID708108470210453504","Donald Trump","margaritateresa","03/10/2016 20:53","West Palm Beach, FL","Eastern Time (US & Canada)","20","RT @Deanofcomedy: I hope that they have a Muslim Latino kid sing the national anthem to freak out Trump #GOPDebate"
"24655","ID708101197605941248","Donald Trump","Political Analysis","03/10/2016 20:24","null","Pacific Time (US & Canada)","0","Fiorina says Trump fans are ""anti-establishment,"" but Trump has benefitted from and can be considered part of the establishment.  #GOPDebate"
"24656","ID708101835475828742","Donald Trump","Rhett Riley","03/10/2016 20:26","null","none","96","RT @immigrant4trump: ?Trump = ACCOMPLISHED BUSINESSMAN ?Hillary= ACCOMPLISHED CRIMINAL ?https://t.co/CnYQ1FC8KF  #Trump2016 #GopDebate htt"
"24657","ID708106105834971140","John Kasich","Douglas L. Helmke","03/10/2016 20:43","Ohio, USA","none","3","Ohio State Head Football Coach Urban Meyer Endorses John Kasich https://t.co/NVVGUCKHbr #OhioPrimary #GOPDebate #Kasich4Us"
"24658","ID708061447872380929","Donald Trump","Dcybele","03/10/2016 17:46","San Diego","Pacific Time (US & Canada)","11","RT @Terrence_CFP: Tonight should be very interesting.  An African American got punched in the face while being escorted out of a #Trump ral"
"24659","ID708094722200317952","Donald Trump","SmirKing Revenge","03/10/2016 19:58","Texas Gulf Coast","none","136","RT @scottienhughes: You know it's going to be a great night when you U run into @AnnCoulter before #GOPDebate #Trump https://t.co/F36lSkkqXw"
"24660","ID707995683786194944","Donald Trump","TheReleaseValve","03/10/2016 13:24","Canada","none","0","But here are the FACTS: Trump says he against H-1B abuse, but his modelling agency uses the program #GOPDebate  https://t.co/6uguGamrKH"
"24661","ID708059598423326720","Donald Trump","Dianna","03/10/2016 17:38","null","none","61","RT @Trump2016Donald: Trump signs EVERYWHERE in Ohio! #OHPrimary #OhioPrimary #Trump2016 #TrumpTrain #MakeAmericaGreatAgain #GOPDebate https"
"24662","ID708109816082747392","Donald Trump","#Always Trump","03/10/2016 20:58","California","none","48","RT @LindaSuhler: Surely we won't have to endure a PP presentation against Trump again tonight. That was an MK trick... #GOPDebate #Trump2016"
"24663","ID707816787140878336","Donald Trump","Christine DeSimone","03/10/2016 01:34","null","none","39","RT @nepafortrump: #TeamTrumpPA JOIN US at #GOPDebate WATCH' PARTY TONIGHT (Wilkes Barre Pa) =FEW SEATS REMAIN: https://t.co/cAjemldxaM http"
"24664","ID708104878111875072","Donald Trump","Lisa","03/10/2016 20:38","null","none","29","RT @voteTrumpyes: It's almost Time for the #GOPDebate!! Donald Trump will have a Great Night!! #VoteTrump https://t.co/twBuToDKkO"
"24665","ID708091733930680320","Ted Cruz","The Fricken Champs","03/10/2016 19:46","California, USA","Pacific Time (US & Canada)","16","MT @LynnMarki: TED CRUZ is a TRUE Conservative that will fight for your Rights! https://t.co/rlgwMqVFos #CruzCrew #PJNET #GOPDebate"
"24666","ID708109802296086529","Marco Rubio","Spencer","03/10/2016 20:58","Medford, OR","Arizona","6","Time to shine @marcorubio. You're the best candidate on that stage, now it's time to show them all! #Rubio #Marcomentum #GOPDebate"
"24667","ID708109708322873344","John Kasich","Jason Hart","03/10/2016 20:58","Ohio","Eastern Time (US & Canada)","3","Reminder: Ohios primary is only winner-take-all because Team Kasich pushed it back for @JohnKasich.  #GOPDebate"
"24668","ID708108057528680448","Donald Trump","Mr. Georgia Pines","03/10/2016 20:51","Georgia, USA","Eastern Time (US & Canada)","6","RT @GOPbrittany: I will not support Donald Trump. Sorry not sorry @Reince #GOPDebate"
"24669","ID708089502569533440","Donald Trump","Ricky Vaughn","03/10/2016 19:37","null","Eastern Time (US & Canada)","22","RT @WayneDupreeShow: Caller 1 from SW Virginia - I am insulted by anti-Trump supporters  Call in ? 202 470 6738  https://t.co/cSgpDM32HO #T"
"24670","ID708076783099207680","Donald Trump","BiMiJaJe","03/10/2016 18:47","Bakersfield","none","68","RT @ChristiChat: Shame on #MittRomney! His actions made his wife look like an ass  #Trump2016 #GOPDebate #TCOT   https://t.co/KMH8N09MkT"
"24671","ID708083653302063104","Donald Trump","Anita Pill","03/10/2016 19:14","null","none","0","@realDonaldTrump Judge Jeanine Pirro for VP. https://t.co/6hExNj8qPh @EricTrump @trumptrain #Trump2016 #Trump #GOP #GOPDebate"
"24672","ID708019707803205632","Ted Cruz","dwayne roaden","03/10/2016 15:00","null","none","14","RT @OCAmericans: Fiorina: Odd Cruz Didnt Renounce Dual Citizenship Until 2014, Cruz Says One Thing In NY, Another In IA #GOPDebate https"
"24673","ID708109894663143426","Donald Trump","Casey Fitzgerald","03/10/2016 20:58","Las Vegas, NV","none","0","Trump checking for a pulse....  #gopdebate"
"24674","ID708109336879325185","Marco Rubio","The Times of Israel","03/10/2016 20:56","Jerusalem, Israel","Jerusalem","2","RT @TuttleSinger: Is this #rubio's last stand ?https://t.co/RF7eog1oBm #GOPDebate"
"24675","ID708107860148879360","Donald Trump","Robin","03/10/2016 20:50","Jacksonville Florida","Eastern Time (US & Canada)","16","RT @ImAmandaNelson: Yes Mr. Trump do you know the temperature at which books burn it's 451 F I just feel like you'll need this information "
"24676","ID708096755225722880","Donald Trump","Nancy Boyce","03/10/2016 20:06","null","Eastern Time (US & Canada)","0","Punching bag tactics on Trump don't work! #GOPDebate #figureitout @Foxnews @CNN   --- Your commentators see opposite what I see."
"24677","ID708108366963281920","Donald Trump","Kimberly Winston","03/10/2016 20:52","Pinole, California","Pacific Time (US & Canada)","0","Look for story about Trump official bruising a woman reporter in tonights #GOPDebate. Some background - https://t.co/xDBAlbVqeN"
"24678","ID708087287071043584","Donald Trump","The Mayor.","03/10/2016 19:28","null","Eastern Time (US & Canada)","0","Will Trump lay the smackdown tonight. #GOPDebate"
"24679","ID708030568307499013","Donald Trump","Joe Bonnie ?","03/10/2016 15:43","NYC - FTL","Atlantic Time (Canada)","0","The #Trump Phenom was written in 1935 by Sinclair Lewis' novel ""It Can't Happen Here"" #NeverTrump #GOPDebate https://t.co/WZTKWhAwzv"
"24680","ID707952483352457216","Donald Trump","Chuck Nellis","03/10/2016 10:33","North Carolina, USA","none","2","Newt Gingrich Endorses Donald J Trump for President of the United States #GOPDebate #CPAC #NC #DC #FL #OH #IL #MO https://t.co/9osIr2ALKL"
"24681","ID708023447222411265","Donald Trump","Tina Davidson","03/10/2016 15:15","Chattanooga, TN","none","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h"
"24682","ID708106906351439872","Donald Trump","Christine Ferrer","03/10/2016 20:46","null","Pacific Time (US & Canada)","29","RT @voteTrumpyes: It's almost Time for the #GOPDebate!! Donald Trump will have a Great Night!! #VoteTrump https://t.co/twBuToDKkO"
"24683","ID708091387338760192","Donald Trump","kathy campbell","03/10/2016 19:45","Tennessee","Eastern Time (US & Canada)","136","RT @scottienhughes: You know it's going to be a great night when you U run into @AnnCoulter before #GOPDebate #Trump https://t.co/F36lSkkqXw"
"24684","ID708109416420102144","Marco Rubio","Jason Richter","03/10/2016 20:56","Los Angeles","none","0","Most awkward walk out onto a stage ever. #Rubio #GOPDebate #nohandshake"
"24685","ID708109705470722048","Donald Trump","Matthew Yenkala","03/10/2016 20:58","null","Arizona","0","@AhmetZappa @blacksab67 Trump Side of the Moon? Dark Side of the Trump? or his preference, Trump side of the Trump? #GOPDebate"
"24686","ID708029130047164416","John Kasich","Brando!","03/10/2016 15:37","null","none","0","""I can't wait to hear what Kasich has to say at the #GOPDebate tonight!"" - Nobody ever"
"24687","ID708045520661573632","Donald Trump","Paul D Messina","03/10/2016 16:43","Westampton, NJ","none","0","#GOPDebate Trump made an issue of skipped a debate to raise money for Vets. Said he raised millions but to date only sent ck for 100K"
"24688","ID708109159997247489","Donald Trump","VOTE FOR   T R U M P","03/10/2016 20:55","Naples, Fl","none","2","#GOPDEBATE. TRUMP looks fabulous tonight"
"24689","ID708084218002333696","Donald Trump","Cameron Harrelson","03/10/2016 19:16","Athens, Georgia","Eastern Time (US & Canada)","0","I don't like trump but I'm going to steal a line of his. Don't we all agree it's over for #LittleMarco? #Tcot #GOPDebate"
"24690","ID708108149887262720","Donald Trump","nyc_emg","03/10/2016 20:51","null","Eastern Time (US & Canada)","178","RT @igorvolsky: Trump vows to repeal Obamacare, which means 129 million Americans with pre-existing conditions could lose their coverage #G"
"24691","ID708085478998872065","Donald Trump","Emme Hor","03/10/2016 19:21","Girls Carrying Books","none","3","RT @ShelbyKentStewa: GOPDebate question to Trump: With whom would you rather be stranded on a desert island, Caitlyn Jenner or Sarah Palin?"
"24692","ID708098784157409281","Donald Trump","StevPatt","03/10/2016 20:14","null","Central Time (US & Canada)","2","RT @PoliticsChattr: Chew on this before #GOPDebate starts: @DOGSnSHAKES rolls out 3-inch ""Trump Footlong""  https://t.co/ylE4hJu9mu https:/"
"24693","ID708075134616207360","Marco Rubio","warrior-princess","03/10/2016 18:40","She's dumb like a fox!","none","5","Rubio regrets only because it backfired on him, otherwise he'd never have apologized @cnn #gopdebate"
"24694","ID708007532409688064","Donald Trump","Bobby","03/10/2016 14:12","Bay Area, California","none","0","@jaketapper #GOPDebate So what esactly do you plan to do to Muslims living in our country, to our allies who are Muslim? Ask Trump?"
"24695","ID708078614730842112","Donald Trump","GAPeach","03/10/2016 18:54","GLOBAL","Eastern Time (US & Canada)","10","MT: America being duped by Clinton Machine-> Chelsea Clinton And Ivanka Trump Put Their Friendship On Ice #GOPDebate https://t.co/Prg1OkuPk3"
"24696","ID708108368980910084","Donald Trump","gail","03/10/2016 20:52","null","none","1995","RT @immigrant4trump: Trump: It was legal immigrants that made America great!  Watch Full?https://t.co/DSHIUc4C7N #GOPDebate #Trump2016 http"
"24697","ID708109972111028226","Donald Trump","Briana Bays","03/10/2016 20:59","Upstate NY","Eastern Time (US & Canada)","32","RT @NumbersMuncher: Jake Tapper currently explaining the rules of the #GOPDebate as if anyone is going to make sure Donald Trump actually h"
"24698","ID708109308446158849","Ted Cruz","Judy","03/10/2016 20:56","null","Eastern Time (US & Canada)","2","I can't look at Ted Cruz now and not think #LyingTed #GOPDebate"
"24699","ID708090902561071105","Donald Trump","JB","03/10/2016 19:43","Detroit","Eastern Time (US & Canada)","136","RT @scottienhughes: You know it's going to be a great night when you U run into @AnnCoulter before #GOPDebate #Trump https://t.co/F36lSkkqXw"
"24700","ID708108681632567297","Donald Trump","Warren Westberg","03/10/2016 20:54","The Great State of TEXAS","Central Time (US & Canada)","0","Donald Trump encourages violence at his rallies. His fans are listening https://t.co/6hnTMrBPN0 # via @HuffPostPol #GOPDebate"
"24701","ID707866415869468672","Marco Rubio","Jesse Garza","03/10/2016 04:51","Texas, usa","Central Time (US & Canada)","111","RT @jiadarola: Marco Rubio after his yoga joke. #GOPDebate https://t.co/MkklHEBORo"
"24702","ID708109791244103680","Donald Trump","Lady Evelyn","03/10/2016 20:58","null","none","3","And so the LAST #GOPDebate begins! Pray for #Trump! Let him be #Presidential!"
"24703","ID708022722471792641","Ted Cruz","Casey?","03/10/2016 15:12","null","Eastern Time (US & Canada)","89","RT @DarleneHBrook: New Gallup Poll Shows #TedCruz W/ Highest #GOP Favorable Rating https://t.co/XLqNl9kP9L #GOPDebate #1A #2A #CruzCrew htt"
"24704","ID708106252845522944","Donald Trump","Devil Dog","03/10/2016 20:44","Anytown, NY","Eastern Time (US & Canada)","96","RT @immigrant4trump: ?Trump = ACCOMPLISHED BUSINESSMAN ?Hillary= ACCOMPLISHED CRIMINAL ?https://t.co/CnYQ1FC8KF  #Trump2016 #GopDebate htt"
"24705","ID708023759924568065","Ted Cruz","Serge Poznanski","03/10/2016 15:16","null","Paris","0","Reuters: RT ReutersLive: LIVE: Ted Cruz campaigns in Miami ahead of #GOPDebate. https://t.co/D4jvbtmVRw https://t.co/WSk4498wNT"
"24706","ID708021948031184896","Donald Trump","DAVID RUNNINGHAWK","03/10/2016 15:09","Dayton Oregon","Arizona","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h"
"24707","ID708106094200037376","Donald Trump","??????","03/10/2016 20:43","??? ????","Tehran","0","Part of me wants trump to get the nomination and then lose in general but other parts think that's very risky #GOPDebate I dont know"
"24708","ID708089865506852868","Ted Cruz","Smart Value","03/10/2016 19:39","USA","Eastern Time (US & Canada)","3","RT @thomasj17431826: Mark Levin endorses Ted Cruz for president: He has fought for the Constitution https://t.co/QvHgPi81yA #GOPDebate #C"
"24709","ID708080238530441216","Ted Cruz","David Bynum","03/10/2016 19:00","null","none","4","RT @OCAmericans: CRUZ & CFR: Cruz wants an open ""community"" w/Mexico as we have with Canada, no borders! Don't trust him! #GOPdebate https:"
"24710","ID708056142249730048","Donald Trump","james Dean","03/10/2016 17:25","null","none","43","RT @Art05hr3d: https://t.co/x2msN81vwI #OhioPrimary #FloridaPrimary  #Trump2016 #GOPDebate  #MakeAmericaGreatAgain Carpe Diem https://t.co/"
"24711","ID708096323719970816","Donald Trump","The Highway Monitor","03/10/2016 20:04","Massachusetts, USA","Mountain Time (US & Canada)","6","RT @BostonGlobe: In Miami, Donald Trump and Republican rivals are ready to rumble in a crucial #GOPdebate https://t.co/M7uyH6UIJW https://t"
"24712","ID708093952117874688","Donald Trump","Buddhika Samarakoon","03/10/2016 19:55","Miami, FL","Pacific Time (US & Canada)","14","RT @MiamiHurricane: ""Donald Trump has got to go"" #GOPDebate https://t.co/QFP0SuoHpu"
"24713","ID708100829274738690","Donald Trump","TheFOO - #NeverTrump","03/10/2016 20:22","?_(��)_/?","Mountain Time (US & Canada)","32","'Trump will not challenge the system, he is the system.' - @CarlyFiorina #GOPDebate   I miss her in this race."
"24714","ID708103765765652480","Marco Rubio","Dylan Shearer","03/10/2016 20:34","Chicago, Illinois","Mountain Time (US & Canada)","0","Marco Rubio just finished his 16th pint of water. #GOPDebate"
"24715","ID708051680709844992","Donald Trump","Steve Rabon","03/10/2016 17:07","null","none","52","RT @tgradous: Donald Trump Stiffed Casio Builders While Spending ?1 Million https://t.co/jKq6e5WJ6f #GOPDebate  #NeverTrump https://t.co/uw"
"24716","ID708108144271081473","Ted Cruz","Crusher of evil","03/10/2016 20:51","null","none","12","RT @tponews: Cruz called us ""low information and uneducated."" What more proof do we need that Cruz is a Bush insider? #GOPDebate #foxdebate"
"24717","ID708028182004375553","Marco Rubio","Cindy Kennedy","03/10/2016 15:34","null","Quito","42","RT @MDGallar: Rubio now denies lying to FL voters or supporting amnesty. We have photos of it Li'l Marco.  #GOPdebate #FLprimary https://t."
"24718","ID708104598771404800","Donald Trump","Beachin!","03/10/2016 20:37","#IStandWithIsrael ","Central Time (US & Canada)","43","RT @DefendingtheUSA: .@CNN Let's go TRUMP and @realDonaldTrump SUPPORTERS! #GOPDebate"
"24719","ID708023696225673216","Donald Trump","Sebastian J Russo","03/10/2016 15:16","null","Eastern Time (US & Canada)","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h"
